filename,optical_flow_mag,lbp_entropy,bright_pixel_ratio,contour_convexity,pixel_diff_mean,thermal_gradient,bright_zone_area,texture_roughness,edge_density,temporal_change_score
Suki_Canon_2015-09-27_08.12.41.jpg,0.0,2.6642660007714696,0.5234375,1.0,0.0,5.079533102942545e-05,0.791412353515625,0.00024104474491211546,0.0,0.0
Suki_Canon_2015-09-27_17.13.14.jpg,0.0,0.23594362995518955,0.98443603515625,1.0,0.0,2.5258300084832113e-05,0.98443603515625,0.00030762800857921677,0.0,0.0
Suki_Canon_2015-09-28_01.12.41.jpg,0.0,3.4400241284000677,0.093780517578125,1.0,0.0,9.453097169876245e-05,0.166595458984375,0.0003162106742579524,0.0,0.0
Suki_Canon_2015-09-28_02.12.41.jpg,0.0,3.5644404870700113,0.13031005859375,1.0,0.0,8.579150637734489e-05,0.2207183837890625,0.00027842229940987164,0.0,0.0
Suki_Canon_2015-09-28_08.12.43.jpg,0.0,3.3936906942698752,0.3242340087890625,1.0,0.0,3.403615807830154e-05,0.6642913818359375,0.00023572867073890243,0.0,0.0
Suki_Canon_2015-09-28_17.13.14.jpg,0.0,1.5113232079025314,0.98443603515625,1.0,0.0,2.767539693721358e-05,0.98443603515625,0.0003136405736701879,0.0,0.0
Suki_Canon_2015-09-29_00.12.41.jpg,0.0,3.386779810556502,0.0023193359375,1.0,0.0,0.00013200552926613256,0.0151519775390625,0.0004421129582635225,0.0,0.0
Suki_Canon_2015-09-29_01.12.41.jpg,0.0,3.269279754311521,0.024444580078125,1.0,0.0,0.00011509902657611347,0.077545166015625,0.0003825411819779318,0.0,0.0
Suki_Canon_2015-09-29_02.12.41.jpg,0.0,3.373494702329875,0.0379638671875,1.0,0.0,0.00010547449214548577,0.0904083251953125,0.0003411453172286175,0.0,0.0
Suki_Canon_2015-09-29_05.12.41.jpg,0.0,3.936311084221065,0.05645751953125,1.0,0.0,2.958346265223414e-05,0.120330810546875,0.00012880094345611818,0.0,0.0
Suki_Canon_2015-09-29_08.12.43.jpg,0.0,3.3024468731879297,0.1661834716796875,1.0,0.0,3.174462600344788e-05,0.2717437744140625,0.00015707032462829973,0.0,0.0
Suki_Canon_2015-09-29_17.13.13.jpg,0.0,3.1517887549216113,0.9766387939453125,1.0,0.0,3.2206604493301053e-05,0.9842987060546875,0.0003157556823329501,0.0,0.0
Suki_Canon_2015-09-30_00.12.41.jpg,0.0,3.0734107884577537,0.00042724609375,1.0,0.0,0.00012020468725688929,0.001434326171875,0.000425554945116905,0.0,0.0
